headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
"India buys 45,000 tonnes of Russian sunflower oil at record high price: Report","India has contracted 45,000 tonnes of Russian sunflower oil at a record high price for shipments in April, Reuters reported on Tuesday citing industry officials. The move comes as oil prices in the local market surged after supplies from Ukraine stopped because of the war. Refiners bought crude sunflower oil at a record price of $2,150 a tonne, dealers said.",2022-03-29,Pragya Swastik,https://www.reuters.com/business/retail-consumer/india-buys-russian-sunoil-record-high-price-ukraine-supplies-halt-2022-03-29/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/29_tue/img_1648546392068_771.jpg?,https://inshorts.com/en/news/india-buys-45000-tonnes-of-russian-sunflower-oil-at-record-high-price-report-1648548792098,Reuters,Tuesday
"Petrol, diesel prices hiked for 7th time in 8 days","Petrol and diesel prices have been hiked for the seventh time in eight days. Petrol in Delhi now costs ₹100.21/litre after being increased by 80 paise/litre, while diesel price in the national capital has gone up to ₹91.47/litre from ₹90.77/litre. In Mumbai, petrol cost has jumped to ₹115.04/litre from ₹114.19/litre, and diesel price has been increased to ₹99.25/litre from ₹98.50/litre.",2022-03-29,Anmol Sharma,https://www.thequint.com/amp/story/news/india/fuel-hikes-for-the-7th-time?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/29_tue/img_1648522051845_937.jpg?,https://inshorts.com/en/news/petrol-diesel-prices-hiked-for-7th-time-in-8-days-1648523300336,The Quint,Tuesday
India-born Raj Subramaniam named new FedEx CEO as Founder steps down after 50 yrs,"FedEx has named India-born Raj Subramaniam as its new CEO as the company's Founder Frederich W Smith will step down after around five decades, effective June 1, 2022. Subramaniam is currently President and Chief Operating Officer. He will be promoted to President and CEO, while 77-year-old Smith will become Executive Chairman. ""Fred is a...legend of the business world,"" Subramaniam said.",2022-03-29,Kiran Khatri,https://www.timesnownews.com/business-economy/companies/fedex-founder-steps-down-as-ceo-after-50-years-indian-born-raj-subramaniam-takes-over-article-90505875/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/29_tue/img_1648523474772_161.jpg?,https://inshorts.com/en/news/indiaborn-raj-subramaniam-named-new-fedex-ceo-as-founder-steps-down-after-50-yrs-1648524186860,Times Now,Tuesday
"Who is Namit Malhotra, CEO of VFX company that won 'Dune' an Oscar?","Union I&B Minister Anurag Thakur congratulated UK-based Namit Malhotra, the CEO of DNEG visual effects company behind the movie 'Dune', which won the Best Visual Effects Oscar on Monday. Malhotra's DNEG also worked on the movie 'No Time to Die', which was nominated for Oscars. Malhotra's grandfather has worked as a cinematographer, and his father as a producer, in Bollywood.",2022-03-28,Pragya Swastik,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/28_mon/img_1648461717930_875.jpg?,https://inshorts.com/en/news/who-is-namit-malhotra-ceo-of-vfx-company-that-won-dune-an-oscar-1648462427366,Inshorts,Monday
No plan to buy crude oil from Russia in Indian rupees: Govt,"Rameswar Teli, the Minister of State in the Petroleum Ministry, said, ""Oil public sector undertakings neither have any contract nor is any such proposal under consideration from Russia or any other country for the purchase of crude oil in Indian rupees."" He clarified this in Parliament on Monday. This comes amid Indian companies buying Russian oil following deep discounts.",2022-03-28,Pragya Swastik,https://www.moneycontrol.com/news/business/india-not-considering-buying-crude-from-russia-in-rupees-8285521.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/28_mon/img_1648465830758_938.jpg?,https://inshorts.com/en/news/no-plan-to-buy-crude-oil-from-russia-in-indian-rupees-govt-1648466498491,Moneycontrol,Monday
"I'm practically under house arrest, have to eat at home: Sanctioned Russian oligarch","London-based Russian oligarch Mikhail Fridman said he's ""practically under house arrest"" and has to eat at home because all his cards and bank accounts are blocked due to sanctions. ""Authorities in Great Britain...assign me a certain amount so I can take taxis and buy food,"" he told a newspaper. Fridman has a fortune of over $10 billion, as per Bloomberg.",2022-03-29,Kiran Khatri,https://www.businessinsider.in/politics/world/news/sanctioned-russian-oligarch-mikhail-fridman-says-he-is-practically-under-house-arrest-and-has-to-eat-at-home-as-his-credit-cards-have-been-blocked/amp_articleshow/90509748.cms?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/29_tue/img_1648544146525_569.jpg?,https://inshorts.com/en/news/im-practically-under-house-arrest-have-to-eat-at-home-sanctioned-russian-oligarch-1648545951781,Business Insider,Tuesday
"20,000 bankers sleeping in offices to beat COVID-19 lockdown in Shanghai","Over 20,000 bankers, traders and other workers are sleeping in their office towers in Shanghai's Lujiazui district to keep China's financial hub working through the COVID-19 lockdown. Brokerages, asset managers and financial exchanges in Lujiazui summoned key workers to offices ahead of Monday's lockdown. Arrangements were made for sleeping bags and basic supplies for workers' overnight stays.",2022-03-29,Pragya Swastik,https://www.reuters.com/world/china/chinas-wall-street-bankers-traders-sleep-offices-beat-shanghai-covid-lockdown-2022-03-29/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/29_tue/img_1648545332629_733.jpg?,https://inshorts.com/en/news/20000-bankers-sleeping-in-offices-to-beat-covid19-lockdown-in-shanghai-1648548648006,Reuters,Tuesday
"After Heineken, Carlsberg says it will exit Russia","Danish brewer Carlsberg has announced that it has ""taken the difficult and immediate decision"" to exit the Russian market, following Russia's invasion of Ukraine. Carlsberg will incur a substantial non-cash impairment charge and will have no presence in Russia after full disposal of its business, the company said. Earlier, Dutch brewer Heineken said it will exit its business in Russia.",2022-03-28,Hiral Goyal,https://www.reuters.com/business/retail-consumer/carlsberg-says-it-will-exit-russian-market-2022-03-28/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/28_mon/img_1648471687191_756.jpg?,https://inshorts.com/en/news/after-heineken-carlsberg-says-it-will-exit-russia-1648473425670,Reuters,Monday
Heineken to exit Russia at a cost of $438 million,"Dutch brewing major Heineken is exiting its business in Russia at an expected cost of $438 million, following Russia's invasion of Ukraine. Previously, the beer maker had said that it would only halt new investment and exports to the country. ""Heineken's ownership of the business in Russia is no longer sustainable nor viable in the current environment,"" the company said.",2022-03-28,Pragya Swastik,https://www.reuters.com/business/heineken-exit-its-russian-operations-2022-03-28/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/28_mon/img_1648462948632_105.jpg?,https://inshorts.com/en/news/heineken-to-exit-russia-at-a-cost-of-$438-million-1648465956267,Reuters,Monday
₹95.86 crore recovered from 11 crypto exchanges for GST evasion: Govt,"The government has recovered ₹95.86 crore, including interest and penalty charges, from 11 cryptocurrency exchanges for evading Goods and Services Tax (GST), Minister of State for Finance Pankaj Chaudhary said. He told the Lok Sabha that the exchanges were investigated for evading ₹81.54 crore in taxes. The biggest evasion was detected at WazirX, followed by CoinDCX and CoinSwitch Kuber.",2022-03-28,Hiral Goyal,https://www.moneycontrol.com/news/business/cryptocurrency/centre-reveals-action-against-11-crypto-exchanges-for-tax-evasion-rs-95-86-crore-recovered-8284251.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/03_mar/28_mon/img_1648458690339_272.jpg?,https://inshorts.com/en/news/₹9586-crore-recovered-from-11-crypto-exchanges-for-gst-evasion-govt-1648459548549,Moneycontrol,Monday
