headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
"Partha Chatterjee's arrest brought shame, disgrace to all of us: TMC spokesperson","Commenting on West Bengal minister Partha Chatterjee's arrest in teachers recruitment scam, Trinamool Congress (TMC) spokesperson Kunal Ghosh said he has brought ""shame and disgrace to all of us"". ""This proves the level of corruption in TMC and the government,"" he added. ""Chatterjee is saying why he would quit...Why isn't he saying in the public he is innocent?"" Ghosh questioned.",2022-07-28,Atul Mishra,https://theprint.in/india/onus-of-shedding-influential-tag-on-arrested-minister-tmc/1058230/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658979958947_846.jpg?,https://inshorts.com/en/news/partha-chatterjees-arrest-brought-shame-disgrace-to-all-of-us-tmc-spokesperson-1658981260432,The Print,Thursday
"West Bengal minister Partha Chatterjee, arrested in SSC recruitment scam, sacked","West Bengal minister Partha Chatterjee, who was arrested by the Enforcement Directorate in the alleged SSC recruitment scam, has been relieved of his duties as the minister in charge of various departments in the state. This comes after the ED said it has seized ₹50 crore in cash and gold jewellery from houses belonging to Chatterjee's aide Arpita Mukherjee.",2022-07-28,Apaar Sharma,https://twitter.com/ANI/status/1552601500563582976?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1659005124715_156.jpg?,https://inshorts.com/en/news/west-bengal-minister-partha-chatterjee-arrested-in-ssc-recruitment-scam-sacked-1659005815888,ANI News,Thursday
"Congress MP Adhir calls President Murmu 'Rashtrapatni', BJP MPs protest in Parliament","Congress MP Adhir Ranjan Chowdhury referred to President Droupadi Murmu as 'Rashtrapatni'. Speaking in Lok Sabha, Union Minister Smriti Irani said, ""Sonia Gandhi, you sanctioned the humiliation of Droupadi Murmu. Sonia ji sanctioned humiliation of a woman in the highest constitutional post."" Finance Minister Nirmala Sitharaman also spoke in the Parliament asking him to apologise for his remark.",2022-07-28,Apaar Sharma,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658988784213_622.jpg?,https://inshorts.com/en/news/adhir-chowdhury-calls-president-droupadi-murmu-rashtrapatni-protest-in-parliament-1658989453217,Inshorts,Thursday
"No question of apologising, mistakenly said 'Rashtrapatni': Cong MP on remark on President","Congress MP Adhir Ranjan Chowdhury on Thursday said that there is no question of apologising, claiming that he had mistakenly referred to President Droupadi Murmu as ""Rashtrapatni"". He added, ""Now if you want to hang me for it, then you can...the ruling party, in a deliberate design, is trying to make a mountain out of a molehill.""",2022-07-28,Apaar Sharma,https://theprint.in/india/no-question-of-apologising-adhir-ranjan-chowdhury-on-rashtrapatni-remark/1058595/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658993560656_189.jpg?,https://inshorts.com/en/news/no-question-of-apologising-mistakenly-said-rashtrapatni-cong-mp-on-remark-on-president-1658994441293,The Print,Thursday
"I'll apologise to President, why is Sonia Gandhi being dragged in it?: Cong MP Adhir","Congress MP Adhir Ranjan Chowdhury on Thursday said, ""I can't even think of insulting the President. It was just a mistake. If the President felt bad, I will personally meet her and apologise."" He added, ""They can hang me if they want. I am ready to get punished but why is she (Sonia Gandhi) being dragged in this?""",2022-07-28,Apaar Sharma,https://twitter.com/ANI/status/1552563991536234496?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658998934070_846.jpg?,https://inshorts.com/en/news/ill-apologise-to-president-why-is-sonia-gandhi-being-dragged-in-it-cong-mp-adhir-1658999982724,ANI News,Thursday
BJP MPs circled Sonia like a pack of hyenas: Moitra on Sonia-Smriti spat,"TMC MP Mahua Moitra, while addressing the verbal exchange between Congress President Sonia Gandhi and BJP leader Smriti Irani, said that BJP MPs circled Gandhi like a pack of hyenas. ""They had all surrounded her and were shouting at her. How can a 75-year-old in a mask be intimidating to anyone?"" Moitra asked.",2022-07-28,Nakul Ahuja,https://www.hindustantimes.com/india-news/on-sonia-smriti-spat-mohua-moitra-says-bjp-mps-circled-congress-president-pack-of-101658999869123-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1659006490545_160.jpg?,https://inshorts.com/en/news/bjp-mps-circled-sonia-like-a-pack-of-hyenas-moitra-on-soniasmriti-spat-1659008165756,Hindustan Times,Thursday
"₹29 crore cash, 5 kg gold found at another house of TMC Minister's aide Arpita Mukherjee",The Enforcement Directorate has found ₹29 crore in cash and 5 kg gold from another house of West Bengal Minister Partha Chatterjee's aide Arpita Mukherjee near Kolkata. The recovery comes days after the ED seized ₹21 crore in cash from another location linked to Mukherjee. Partha Chatterjee and Arpita Mukherjee were arrested in teachers recruitment scam.,2022-07-28,Apaar Sharma,https://twitter.com/ANI/status/1552471198608801793?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658978066835_307.jpg?,https://inshorts.com/en/news/₹29-crore-cash-5-kg-gold-found-at-another-house-of-tmc-ministers-aide-arpita-mukherjee-1658979231387,ANI News,Thursday
"Theft at Bengal minister Partha Chatterjee's house, locals thought it is ED raid: Report","A theft was reported at West Bengal minister Partha Chatterjee's house in South 24 Parganas on Wednesday night. Reports said four masked miscreants came in a mini-truck and looted several items including furniture. Reports added that initially the locals mistook the thieves as another raid by the Enforcement Directorate, which earlier arrested the minister in an alleged teachers recruitment scam.",2022-07-28,Apaar Sharma,https://www.freepressjournal.in/amp/india/theft-at-partha-chatterjees-south-24-parganas-residence?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1658996312106_226.jpg?,https://inshorts.com/en/news/theft-at-bengal-minister-partha-chatterjees-house-locals-thought-it-is-ed-raid-report-1658998210511,Free Press Journal,Thursday
Will adopt Yogi's model in Karnataka if required: CM Bommai,"Karnataka CM Basavaraj Bommai said that the state will adopt his UP counterpart Yogi Adityanath's model to deal with communal forces if required. In Karnataka, there are many regulating mechanisms, but if the need arises, Yogi's model would be taken up, he said. This comes after a BJP Yuva Morcha worker was killed by two bike-borne attackers in Dakshina Kannada.",2022-07-28,Subhangi Singh,https://www.siasat.com/karnataka-yogis-model-will-be-adopted-if-required-says-bommai-2378712/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1659000103183_827.jpg?,https://inshorts.com/en/news/will-adopt-yogis-model-in-karnataka-if-required-cm-bommai-1659002637011,The Siasat Daily,Thursday
"TMC now only chants 'money' instead of 'Maa, Maati, Manush' slogan: BJP","BJP criticised West Bengal CM Mamata Banerjee over ex-Bengal minister Partha Chatterjee's alleged involvement in the SSC scam and asked why is Banerjee silent in the matter. ""I want to remind the people...that those who used to raise the slogan of Maa, Maati, Manush, today they are chanting only one word - money, money, money,"" BJP's Meenakashi Lekhi said.",2022-07-28,Subhangi Singh,https://www.timesnownews.com/india/who-used-to-raise-maa-maati-manush-slogan-bjp-targets-mamata-banerjee-over-partha-chatterjee-row-article-93184108/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/28_thu/img_1659003539394_480.jpg?,https://inshorts.com/en/news/tmc-now-only-chants-money-instead-of-maa-maati-manush-slogan-bjp-1659006140061,Times Now,Thursday
