headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
"Will make any sacrifice, but won’t let Sidhu become Punjab CM: Amarinder","Ahead of the 2022 Assembly polls, former Punjab CM Captain Amarinder Singh has said he would make any sacrifice, but won't let Punjab Congress chief Navjot Singh Sidhu become the state CM. ""Under this drama master's leadership, it would be a big thing if Congress manages to touch double digits,"" Singh claimed. He also called Sidhu a ""dangerous man"".",2021-09-22,Shalini Ojha,https://twitter.com/RT_Media_Capt/status/1440657441293668365?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/22_wed/img_1632325355111_812.jpg?,https://inshorts.com/en/news/will-make-any-sacrifice-but-wont-let-sidhu-become-punjab-cm-amarinder-1632329926351,Twitter,Wednesday
"Bihar Dy CM's family, aides got ₹53 cr projects under tap water scheme: Report","Bihar Deputy Chief Minister Tarkishore Prasad's aides and family members including his daughter-in-law got projects worth ₹53 crore under the state's 'Har Ghar Nal Ka Jal' scheme, according to The Indian Express report. Prasad confirmed his daughter-in-law had got contracts but said he had no direct link to other companies. He added, ""We're in business, should we not do it?""",2021-09-22,Apaar Sharma,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/22_wed/img_1632309344965_605.jpg?,https://inshorts.com/en/news/bihar-dy-cms-family-aides-got-₹53-cr-projects-under-tap-water-scheme-report-1632312220884,Inshorts,Wednesday
"₹50,000 is joke: Cong demands ₹5 lakh to family of those who died of COVID-19","Congress spokesperson Supriya Shrinate on Thursday said ₹50,000 ex-gratia announced by the Centre to families of those who died of COVID-19 ""is a joke"". She added that ₹5 lakh aid should be given instead. ""Centre isn't declaring COVID-19 a disaster because as per the law, there is a provision to give ₹4 lakh on death due to disaster,"" said Shrinate.",2021-09-23,Jigyasu Joshi,https://www.aninews.in/news/national/general-news/congress-demands-rs-5-lakh-to-kin-of-those-who-died-of-covid-1920210923153552/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/23_thu/img_1632394096978_477.jpg?,https://inshorts.com/en/news/₹50000-is-joke-cong-demands-₹5-lakh-to-kin-of-those-who-died-of-covid19-1632395041555,ANI,Thursday
"Punjab CM breaks into bhangra with students, govt shares video","Punjab CM Charanjit Singh Channi broke into bhangra with students of IK Gujral Punjab Technical University in Kapurthala, a video of which was shared by the official Twitter handle of the state government. After dancing with the students, Channi greeted and hugged them. Yesterday, Channi visited Amritsar's Golden Temple, made a stopover at a tea stall and also recited poetry.",2021-09-23,Shalini Ojha,https://twitter.com/PunjabGovtIndia/status/1440990261090209800?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/23_thu/img_1632394760014_306.jpg?,https://inshorts.com/en/news/punjab-cm-breaks-into-bhangra-with-students-govt-shares-video-1632395916611,Twitter,Thursday
Cong shares Manmohan Singh's old pics holding press meet in flight,"The Congress on Thursday posted some old photographs of former PM Manmohan Singh holding press conferences onboard Air India One during his tenure. This came soon after PM Narendra Modi posted a photograph on Wednesday from his US-bound flight while going through some ""file work"". Along with Singh's photos, Congress tweeted, ""Some photographs are harder to copy.""",2021-09-23,Sakshi Sharma,https://news.abplive.com/news/india/congress-takes-jibe-at-pm-modi-workaholic-photo-shares-manmohan-singh-s-presser-image-from-air-one-1483835/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/23_thu/img_1632392720632_918.jpg?,https://inshorts.com/en/news/cong-shares-manmohan-singhs-old-pics-holding-press-meet-in-flight-1632394699469,ABP Live,Thursday
"Gandhi siblings are inexperienced, advisors misguiding them: Amarinder","Former Punjab CM Captain Amarinder Singh, who resigned from his post last week, said on Wednesday that Rahul Gandhi and Priyanka Gandhi Vadra are inexperienced and their advisors are misguiding them. ""They are like my children...this should not have ended like this. I am hurt,"" he added, as per the tweet shared by his media adviser Raveen Thukral.",2021-09-22,Shalini Ojha,https://twitter.com/RT_Media_Capt/status/1440657892621774861?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/22_wed/img_1632323427221_638.jpg?,https://inshorts.com/en/news/gandhi-siblings-are-inexperienced-advisors-misguiding-them-amarinder-1632325915356,Twitter,Wednesday
"Siddaramaiah's dhoti comes off during debate in K'taka Assembly, jokes 'I gained weight'","During a debate in Karnataka Assembly, former CM Siddaramaiah was informed by DK Shivakumar that his dhoti was about to fall down. While tightening his dhoti, Siddaramaiah joked that he gained weight after COVID-19 recovery, adding, ""My panche has come off...Of late, my paunch has increased and my panche (dhoti) keeps coming off.""",2021-09-23,Arshiya Chopra,https://www.latestly.com/india/politics/karnataka-assembly-erupts-in-laughter-as-siddaramaiahs-dhoti-nearly-falls-watch-video-2878564.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/23_thu/img_1632397696345_472.jpg?,https://inshorts.com/en/news/siddaramaiahs-dhoti-comes-off-during-debate-in-ktaka-assembly-jokes-i-gained-weight-1632399447288,LatestLY,Thursday
Someone else from TMC will become WB CM if I don't win: Mamata,"Addressing a rally in Kolkata's Ekbalpore area on Wednesday, West Bengal CM Mamata Banerjee said that someone else from TMC would become the CM if she does not win the Bhabanipur Assembly bypoll. ""Cast your vote even if it rains. I will suffer if I don't get even one vote,"" she added. The bypoll is scheduled for September 30.",2021-09-23,Atul Mishra,https://www.hindustantimes.com/india-news/someone-else-will-become-bengal-chief-minister-if-i-don-t-win-mamata-banerjee-at-bhabanipur-bypoll-campaign-101632345579570-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/23_thu/img_1632375103240_769.jpg?,https://inshorts.com/en/news/someone-else-from-tmc-will-become-wb-cm-if-i-dont-win-mamata-1632377814399,Hindustan Times,Thursday
"College dropout, auto driver among 5 who vandalised Owaisi's house: Report","A man who dropped out of college, a nursing staff who lost his job during lockdown, an autorickshaw driver and two factory workers are the five men who allegedly vandalised Hyderabad MP Asaduddin Owaisi's house in Delhi's Ashoka Road on Tuesday, claimed reports. In a Facebook live shot on that day, one of the men allegedly called Owaisi a ""jihadi"".",2021-09-23,Shalini Ojha,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/23_thu/img_1632412358691_944.jpg?,https://inshorts.com/en/news/college-dropout-auto-driver-among-5-who-vandalised-owaisis-house-report-1632414806233,Inshorts,Thursday
So what if a poor man travels in a private jet: Punjab CM on criticism over his pic,"Responding to opposition's criticism over travelling in a private jet to Delhi, newly appointed Punjab CM Charanjit Singh Channi said, ""What is the problem if a gareeb (poor man) travels in a jet?"" The CM was criticised after Navjot Singh Sidhu shared a picture of leaders in front of the plane. AAP's Harpal Singh Cheema termed it as ""royal habit"".",2021-09-22,Arshiya Chopra,https://www.hindustantimes.com/india-news/what-is-the-problem-if-a-poor-man-takes-a-jet-ride-channi-after-backlash-101632308593632-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2021/09_sep/22_wed/img_1632324481762_105.jpg?,https://inshorts.com/en/news/so-what-if-a-poor-man-travels-in-a-private-jet-punjab-cm-on-criticism-over-his-pic-1632325906423,Hindustan Times,Wednesday
