headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
Elon Musk terminates $44 billion deal to buy Twitter over breach of agreement,"The world's richest person and Tesla CEO Elon Musk on Friday said that he was terminating his $44 billion deal to acquire Twitter, alleging multiple breaches of the agreement. In a filing, Musk’s lawyers said Twitter had failed to respond to multiple requests for information on fake or spam accounts on the platform, which was fundamental to the company's performance.",2022-07-09,Ridham Gambhir,https://www.moneycontrol.com/news/technology/twitter-vows-legal-fight-after-musk-pulls-out-of-44-billion-deal-8801121.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/9_sat/img_1657333633316_699.jpg?,https://inshorts.com/en/news/elon-musk-terminates-$44-billion-deal-to-buy-twitter-over-breach-of-agreement-1657334979799,Moneycontrol,Saturday
Will pursue legal action to enforce merger: Twitter after Musk ends $44 billion deal,"Twitter's Chairman Bret Taylor has said that the board plans to pursue legal action against Tesla CEO Elon Musk after he pulled out of the $44 billion deal. Taylor tweeted, ""The Twitter Board is committed to closing the transaction on the price and terms agreed upon with Musk and plans to pursue legal action to enforce the merger agreement.""",2022-07-09,Ridham Gambhir,https://www.reuters.com/technology/elon-musk-terminating-twitter-deal-2022-07-08/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/9_sat/img_1657334991704_226.jpg?,https://inshorts.com/en/news/will-pursue-legal-action-to-enforce-merger-twitter-after-musk-ends-$44-billion-deal-1657336789610,Reuters,Saturday
Huawei India sent ₹750 crore to parent firm in China to evade taxes: I-T Dept,The Income Tax Department has alleged that Huawei India transferred ₹750 crore to its parent company in China in the form of dividends to evade taxes. It further said that the company made these transfers in two years even as its revenues drastically fell in India. The I-T Department froze Huawei's bank accounts in February after raids at its premises.,2022-07-08,Ridham Gambhir,https://www.timesnownews.com/business-economy/companies/huawei-sent-huge-amounts-of-money-to-parent-firm-even-as-revenues-fell-i-t-department-article-92737847/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/8_fri/img_1657255590150_156.jpg?,https://inshorts.com/en/news/huawei-india-sent-₹750-crore-to-parent-firm-in-china-to-evade-taxes-it-dept-1657257127756,Times Now,Friday
"We have 9,000 employees: Vivo tells Delhi HC after ED freezes its bank accounts","Vivo India on Friday approached the Delhi High Court challenging the freezing of its bank accounts by the Enforcement Directorate in connection with a money laundering case. ""We have 9,000 employees. There is a liability,"" said advocate Siddharth Luthra. The ED seized 119 bank accounts of various entities with ₹465 crore including Vivo India's fixed deposits of around ₹66 crore.",2022-07-08,Ridham Gambhir,https://www.hindustantimes.com/india-news/vivo-moves-supreme-court-over-freezing-of-bank-accounts-by-ed-101657266861838-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/8_fri/img_1657269512276_970.jpg?,https://inshorts.com/en/news/vivo-india-moves-delhi-hc-challenging-freezing-of-bank-accounts-by-ed-1657271230369,Hindustan Times,Friday
Mahindra's EV unit to raise $250 mn from UK's BII at $9.1 bn valuation,Mahindra and Mahindra and British International Investment (BII) will each invest up to $250 million in a new EV subsidiary of Mahindra at a valuation of $9.1 billion. BII's investment will result in a 2.75% to 4.76% stake in the business. Mahindra's shares rose to as much as 5.4% to a record high on Friday.,2022-07-08,Aishwarya Awasthi,https://www.reuters.com/business/autos-transportation/uks-bii-invest-new-mahindra-ev-unit-91-bln-valuation-2022-07-07/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/8_fri/img_1657258757564_478.jpg?,https://inshorts.com/en/news/mahindras-ev-unit-to-raise-$250-mn-from-uks-bii-at-$91-bn-valuation-1657261425438,Reuters,Friday
"End of season 1, what a cliffhanger: Twitter staff after Musk ends $44 bn deal","Reacting to Tesla CEO Elon Musk terminating the $44 billion Twitter deal, an employee at the social media company said, ""I just don’t believe it’s actually over."" Meanwhile, Amir Shevat, another Twitter employee wrote, ""End of season one- what a cliffhanger."" Other staff members shared memes, such as that of a rollercoaster ride and a baby screaming into a phone.",2022-07-09,Ridham Gambhir,https://www.reuters.com/markets/deals/twitter-workers-brace-more-circus-after-elon-musk-torpedoes-deal-2022-07-09/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/9_sat/img_1657355836675_136.jpg?,https://inshorts.com/en/news/end-of-season-1-what-a-cliffhanger-twitter-staff-after-musk-ends-$44-bn-deal-1657359630536,Reuters,Saturday
"Adani Group to participate in 5G spectrum auction; to face Jio, Airtel: Report","The Adani Group has reportedly applied for participating in India’s first auction of 5G airwaves starting July 26. Three telecom operators- Reliance Jio, Bharti Airtel and Vodafone Idea have submitted their applications while Adani's participation is yet to be independently confirmed. A total of 72,097.85 MHz of spectrum worth at least ₹4.3 lakh crore will be put for auction.",2022-07-09,Ridham Gambhir,https://www.financialexpress.com/industry/adani-group-to-bid-for-5g-spectrum-may-be-the-first-step-towards-private-captive-network/2588146/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/9_sat/img_1657348420331_455.jpg?,https://inshorts.com/en/news/adani-group-to-participate-in-5g-spectrum-auction-to-face-jio-airtel-report-1657350511900,Financial Express,Saturday
Twitter fires 30% staff from its talent acquisition team amid deal with Musk,"Months after announcing a hiring freeze, Twitter on Friday fired 30% of its talent acquisition team amid its $44 billion acquisition deal with Tesla CEO Elon Musk. A Twitter spokesperson confirmed these layoffs but did not share the exact number of affected employees. While these employees will receive severance packages, the company will ""reprioritise"" the remaining recruitment staff.",2022-07-08,Ridham Gambhir,https://news.abplive.com/technology/twitter-fires-30-percent-of-talent-acquisition-team-employees-reason-cause-elon-musk-deal-1541482/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/8_fri/img_1657266591453_616.jpg?,https://inshorts.com/en/news/twitter-fires-30-staff-from-its-talent-acquisition-team-amid-deal-with-musk-1657268502352,ABP Live,Friday
What reasons did Elon Musk give for ending the $44 billion Twitter deal?,"Apart from citing the lack of information regarding fake accounts, Tesla CEO Elon Musk's lawyers stated the insufficient data on financial condition, recent layoffs and hiring freeze by Twitter as reasons for ending the deal. The filing said Twitter fired two high-level employees and one-third of its talent acquisition team, breaching its obligation to preserve company's material components.",2022-07-09,Ridham Gambhir,https://www.reuters.com/technology/elon-musk-terminating-twitter-deal-2022-07-08/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/9_sat/img_1657337852893_630.jpg?,https://inshorts.com/en/news/what-reasons-did-elon-musk-give-for-ending-the-$44-billion-twitter-deal-1657340569275,Reuters,Saturday
"Need over ₹2,000 cr monthly, ED trying to disrupt business: Vivo on frozen accounts","Referring to the Enforcement Directorate freezing its bank accounts, Vivo told the Delhi High Court that it has to make monthly payments of around ₹2,826 crore towards statutory dues, salaries, rent and daily business operations. It added that ED has undertaken a ""roving and fishing enquiry” against it and continues to make ""various attempts to disrupt"" its business.",2022-07-08,Ridham Gambhir,None,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/07_jul/8_fri/img_1657276978695_111.jpg?,https://inshorts.com/en/news/need-over-₹2000-cr-monthly-ed-trying-to-disrupt-business-vivo-on-frozen-accounts-1657279372846,Inshorts,Friday
