headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
"Bitcoin declines for record 12th consecutive day, falls as low as $17,600","Bitcoin, the world's largest cryptocurrency by market value, declined for a record-breaking 12th consecutive day late Saturday. Bitcoin fell as much as 15% to $17,599, before recovering some of its losses and trading at $19,075 on Sunday. The total market value of cryptocurrencies was around $881 billion on Sunday, down from a peak of $3 trillion in November 2021.",2022-06-19,Hiral Goyal,https://www.bqprime.com/markets/bitcoin-breaches-20-000-for-the-first-time-since-2020-l4jjjy7z?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/19_sun/img_1655629198836_835.jpg?,https://inshorts.com/en/news/bitcoin-declines-for-record-12th-consecutive-day-falls-as-low-as-$17600-1655630557272,BQ Prime,Sunday
Serious problem: Goenka on pic of man's resignation letter saying 'not having fun',"RPG Enterprises Chairman Harsh Goenka shared a picture of a man's resignation letter saying, ""Dear Harsh, I resign. Mazaa nahin aa raha (I'm not having fun)."" Sharing the letter on LinkedIn, Goenka wrote, ""This letter is short but very deep. A serious problem...we all need to solve."" Several users reacted to the post, agreeing that it is a serious problem.",2022-06-19,Hiral Goyal,https://www.linkedin.com/posts/harsh-goenka-7706a014_this-letter-is-short-but-very-deep-a-serious-activity-6944025912459829248-D9rv?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/19_sun/img_1655648480658_415.jpg?,https://inshorts.com/en/news/serious-problem-goenka-on-pic-of-mans-resignation-letter-saying-not-having-fun-1655649051519,LinkedIn,Sunday
"Musk says Starlink's default Wi-Fi will be named 'Stinky', Twitter users react","The world's richest person and SpaceX CEO Elon Musk on Saturday tweeted, ""We're changing Starlink's default Wi-Fi name to Stinky."" Calling it ""unique"", he said it will ""encourage people to change it"". Reacting to his post, Binance CEO Changpeng Zhao wrote, ""Unforgettable. What is the default password then? Tofu?"" Another user also wrote, ""I'd be...funnier for a billion dollars.""",2022-06-20,Ridham Gambhir,https://twitter.com/elonmusk/status/1538202890258591744?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/20_mon/img_1655707964617_55.jpg?,https://inshorts.com/en/news/musk-says-starlinks-default-wifi-will-be-named-stinky-twitter-users-react-1655710966169,Twitter,Monday
Apple store workers in Maryland vote to form their 1st union in US,"Majority of workers at an Apple store in Maryland have voted to unionise, a first for Apple in the United States. This comes after a group of employees called AppleCORE (Coalition of Organized Retail Employees) campaigned for unionisation. Notably, this is the third Apple store to launch a union drive this year, but the first to successfully hold a vote.",2022-06-19,Ridham Gambhir,https://www.reuters.com/markets/us/apple-workers-maryland-store-vote-unionize-first-us-2022-06-19/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/19_sun/img_1655610582214_235.jpg?,https://inshorts.com/en/news/apple-store-workers-in-maryland-vote-to-form-their-1st-union-in-us-1655613468278,Reuters,Sunday
I'll keep supporting Dogecoin: Musk after being sued for $258 bn for promoting it,"World's richest person Elon Musk tweeted, ""I will keep supporting Dogecoin,"" days after he was sued for $258 billion for allegedly running a pyramid scheme to support the cryptocurrency. Dogecoin investor Keith Johnson accused Musk, Tesla and SpaceX of promoting Dogecoin to profit from its trading. He's seeking three times the decline in Dogecoin's value since May 2021 in damages.",2022-06-19,Hiral Goyal,https://twitter.com/elonmusk/status/1538406040374595585?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/19_sun/img_1655627384689_878.jpg?,https://inshorts.com/en/news/ill-keep-supporting-dogecoin-musk-after-being-sued-for-$258-bn-for-promoting-it-1655629199650,Twitter,Sunday
My father taught me a lot of engineering growing up: Musk on Father's Day,"The world's richest person Elon Musk while replying to a Twitter user on the occasion of Father's Day, wrote, ""He [his father] did teach me a lot of engineering and physics while growing up (in an environment that was austere and often bleak)."" Musk was replying to the user who quoted his father, Errol, saying, ""I was a strict father"".",2022-06-19,Ridham Gambhir,https://twitter.com/elonmusk/status/1538400096865472512?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/19_sun/img_1655620748263_542.jpg?,https://inshorts.com/en/news/my-father-taught-me-a-lot-of-engineering-growing-up-musk-on-fathers-day-1655623205651,Twitter,Sunday
Encourage team to express contrary views: Namita on traits of a leader,"Emcure Pharmaceuticals Executive Director and Shark Tank India judge Namita Thapar took to Twitter to share traits of being a leader. She wrote, ""Culture of dissent unleashes creativity and innovation...I've seen good leaders who get told...that they're wrong...they think, accept and adapt. One of the most important traits of a leader- encourage the team to express contrary views!""",2022-06-19,Ridham Gambhir,https://twitter.com/namitathapar/status/1537789070365138945?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/19_sun/img_1655634111876_906.jpg?,https://inshorts.com/en/news/encourage-team-to-express-contrary-views-namita-on-traits-of-a-leader-1655635932181,Twitter,Sunday
Mahindra Group welcomes opportunity to recruit 'Agniveers': Anand Mahindra,"Businessman Anand Mahindra on Monday assured employment to 'Agniveers' in his company. He tweeted, ""Saddened by the violence around the 'Agnipath' program. When the scheme was mooted last year, I stated- and I repeat, that the discipline and skills 'Agniveers' gain will make them eminently employable. The Mahindra Group welcomes the opportunity to recruit such trained, capable young people.""",2022-06-20,Ridham Gambhir,https://twitter.com/anandmahindra/status/1538688925509763075?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/20_mon/img_1655693502622_931.jpg?,https://inshorts.com/en/news/anand-mahindra-promises-jobs-to-agniveers-in-his-firm-says-saddened-by-violence-1655694329888,Twitter,Monday
"SpiceJet plane didn't catch fire, its engine expelled flames: Jet Airways CEO","Jet Airways CEO Sanjiv Kapoor said that the SpiceJet flight which made an emergency landing in Patna after a fire incident did not catch fire. ""The engine exhausted or expelled flames after what appears to be some FOD (foreign object damage) ingestion or perhaps a bird strike,"" Kapoor tweeted. He added, ""Incidentally engines are always on fire...it is called combustion.""",2022-06-19,Hiral Goyal,https://twitter.com/TheSanjivKapoor/status/1538516666111254530?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/19_sun/img_1655659544771_925.jpg?,https://inshorts.com/en/news/spicejet-plane-didnt-catch-fire-its-engine-expelled-flames-jet-airways-ceo-1655660269699,Twitter,Sunday
"'Women pregnant over 3 months temporarily unfit,' says Indian Bank; DCW sends notice","Delhi Commission for Women (DCW) has issued a notice to Indian Bank to withdraw its new recruitment rule that declared women with over three months of pregnancy ""temporarily unfit"" to join the bank. The bank added that candidates would be re-examined six weeks after their delivery for appointment in the bank. DCW called the bank's action ""discriminatory and illegal"".",2022-06-20,Ridham Gambhir,https://twitter.com/SwatiJaiHind/status/1538758527950258177?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/06_jun/20_mon/img_1655713955170_816.jpg?,https://inshorts.com/en/news/women-pregnant-over-3-months-temporarily-unfit-says-indian-bank-dcw-sends-notice-1655715008887,Twitter,Monday
