headlines,text,date,author,read_more,image_url,inshorts_url,original_source,day
Covishield and Covaxin vaccine prices for private hospitals cut to ₹225 per dose,"Serum Institute of India revised the price of Covishield vaccine for private hospitals from ₹600 to ₹225 per dose. Bharat Biotech also revised the price of Covaxin vaccine from ₹1,200 to ₹225 per dose for private hospitals. Earlier today, the Centre said, ""Private COVID-19 vaccination centres can charge only up to a maximum of ₹150 as service charge for vaccination.""",2022-04-09,Pragya Swastik,https://www.timesnownews.com/india/sii-revises-price-of-covishield-vaccine-from-rs-600-to-rs-225-for-private-hospitals-article-90744996/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649499805652_756.jpg?,https://inshorts.com/en/news/covishield-and-covaxin-vaccine-prices-for-private-hospitals-cut-to-₹225-per-dose-1649500231261,Times Now,Saturday
"IIIT-Lucknow student gets ₹1.2 cr package with Amazon job, institute's highest-ever","A final year B.Tech student at Indian Institute of Information and Technology, Lucknow, has bagged the institute's highest-ever annual salary package of ₹1.2 crore. Abhijeet Dwivedi has been hired as a software development engineer for Amazon in Dublin, Ireland, TOI reported. ""I saw several videos to prepare myself for the interview. Soft skills matter a lot,"" Dwivedi said.",2022-04-09,Kiran Khatri,https://www.moneycontrol.com/news/trends/iiit-lucknow-student-bags-institutes-highest-ever-package-of-rs-1-2-crore-8338101.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649497420881_711.jpg?,https://inshorts.com/en/news/iiitlucknow-student-gets-₹12-cr-package-with-amazon-job-institutes-highestever-1649499812788,Moneycontrol,Saturday
"Moderna recalls 7,64,900 COVID-19 vaccine doses over contamination in Europe","Moderna has said it is recalling 7,64,900 doses of its COVID-19 vaccine made by its contract manufacturer Rovi after a vial was found contaminated. No safety issues have been identified in the lots that were distributed in Norway, Poland, Portugal, Spain and Sweden in January, Moderna added. Moderna was recalling the whole lot out of ""an abundance of caution"".",2022-04-09,Kiran Khatri,https://www.reuters.com/business/healthcare-pharmaceuticals/moderna-recalls-thousands-covid-vaccine-doses-2022-04-08/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649477176314_449.jpg?,https://inshorts.com/en/news/moderna-recalls-764900-covid19-vaccine-doses-over-contamination-in-europe-1649478169630,Reuters,Saturday
Coinbase suspends UPI payments option in India days after launch,"US-based crypto exchange Coinbase has disabled the option to buy cryptocurrencies using UPI method in India. The development comes days after Coinbase launched its trading services in India and said it would allow users to buy crypto using UPI. After the launch, the National Payments Corporation of India (NPCI) had clarified it wasn't aware of any crypto exchange using UPI.",2022-04-10,Hiral Goyal,https://www.moneycontrol.com/news/business/cryptocurrency/coinbase-stops-payments-via-upi-in-india-volumes-down-after-mobikwik-withdrew-services-8340981.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/10_sun/img_1649592150204_362.jpg?,https://inshorts.com/en/news/coinbase-suspends-upi-payments-option-in-india-days-after-launch-1649593345051,Moneycontrol,Sunday
3 businessmen pay $55 million each for 10-day trip to Space Station,SpaceX on Friday launched three businessmen and a retired NASA astronaut to the International Space Station (ISS). The businessmen are paying $55 million each to Axiom Space for their 10-day trip. The crew will spend eight days on the US portion of the ISS and conduct 25 science experiments. The launch marks the first fully private mission to the ISS.,2022-04-08,Hiral Goyal,https://www.moneycontrol.com/news/world/spacex-launches-3-visitors-to-space-station-for-55m-each-8337041.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/8_fri/img_1649435152467_183.jpg?,https://inshorts.com/en/news/3-businessmen-pay-$55-million-each-for-10day-trip-to-space-station-1649438706507,Moneycontrol,Friday
IT firm Kissflow gifts BMWs to 5 senior employees to honour their loyalty,"Chennai-based IT firm Kissflow has gifted BMW cars worth over ₹1 crore each to five of its senior employees to honour their loyalty and commitment to the company. Kissflow CEO Suresh Sambandam said these employees have been with him right from the company's inception. Some of them hail from humble background and underwent various challenges before joining Kissflow, Sambandam added.",2022-04-09,Hiral Goyal,https://www.timesnownews.com/business-economy/companies/it-co-ceo-gifts-bmws-to-employees-who-helped-company-dig-gold-during-tough-times-article-90748126/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649513483233_261.jpg?,https://inshorts.com/en/news/it-firm-kissflow-gifts-bmws-to-5-senior-employees-to-honour-their-loyalty-1649514093571,Times Now,Saturday
Employees shouldn't feel pressured to answer emails late at night: Nadella,"Microsoft CEO Satya Nadella has said that managers need to set clear norms and expectations for workers so they're not pressured to answer emails late at night. ""We know what stress does to workers. We need to learn the soft skills,"" he added. When asked if he refrains from sending emails on the weekend, Nadella said, ""I'm learning every day.""",2022-04-09,Pragya Swastik,https://www.timesnownews.com/business-economy/companies/satya-nadella-talks-about-impact-of-late-night-emails-stress-on-employees-article-90732997/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649509729654_999.jpg?,https://inshorts.com/en/news/employees-shouldnt-feel-pressured-to-answer-emails-late-at-night-nadella-1649514199734,Times Now,Saturday
Lmaooo: Musk on Bezos-owned paper criticising his new role at Twitter,"World's richest man Elon Musk tweeted ""Lmaooo"" in response to The Washington Post op-ed titled, 'Elon Musk's vision of 'free speech' will be bad for Twitter'. It said, ""Musk's appointment to Twitter's board shows that we need regulation of social-media platforms to prevent rich people from controlling our channels of communication."" World's second-richest man Jeff Bezos owns The Washington Post.",2022-04-09,Pragya Swastik,https://twitter.com/elonmusk/status/1512559449369686022?s=20&t=isurwseytum3LMwwuywLPg&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649490948754_850.jpg?,https://inshorts.com/en/news/lmaooo-musk-on-bezosowned-paper-criticising-his-new-role-at-twitter-1649495497904,Twitter,Saturday
Musk takes poll to turn Twitter HQ in San Francisco into homeless shelter,"Tesla CEO Elon Musk has started a poll on his Twitter account asking whether the firm's San Francisco headquarters should be converted into a homeless shelter. The poll read, ""Convert Twitter SF HQ to homeless shelter since no one shows up anyway."" The poll has got over 6.6 lakh votes till now, with over 91% answering yes.",2022-04-10,Apaar Sharma,https://twitter.com/elonmusk/status/1512966135423066116?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/10_sun/img_1649566446451_905.jpg?,https://inshorts.com/en/news/musk-takes-poll-to-turn-twitter-hq-in-san-francisco-into-homeless-shelter-1649567612703,Twitter,Sunday
"Better.com, which fired 900 staff over a Zoom call, plans to cut its staff further","Mortgage lending startup Better.com, which fired 900 employees over a Zoom call last year and began firing 3,000 India and US employees last month, plans to cut its workforce further. It's offering some employees as much as 60 days of severance pay and health insurance if they agree to quit. A Better.com spokesperson confirmed the voluntary separation offers to Bloomberg.",2022-04-09,Pragya Swastik,https://tech.hindustantimes.com/amp/tech/news/after-mass-firing-outrage-vishal-garg-led-better-com-offers-this-plan-to-employees-71649304741008.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649513951243_254.jpg?,https://inshorts.com/en/news/bettercom-which-fired-900-staff-over-a-zoom-call-plans-to-cut-its-staff-further-1649517101553,Hindustan Times,Saturday
India's forex reserves fall by $11.173 billion in steepest weekly fall ever,"India's foreign exchange reserves slid by $11.173 billion to $606.475 billion in the week ended April 1, marking the steepest weekly fall ever, data from the Reserve Bank of India (RBI) showed. This is the fourth consecutive weekly fall in the country's forex reserves. The latest weekly decline in reserves was due to a plunge in foreign currency assets (FCAs).",2022-04-09,Hiral Goyal,https://www.aninews.in/news/business/indias-forex-reserves-slump-by-1117-billion-steepest-fall-ever20220409130000/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649494227024_127.jpg?,https://inshorts.com/en/news/indias-forex-reserves-fall-by-$11173-billion-in-steepest-weekly-fall-ever-1649495305036,ANI,Saturday
"Akshata Murthy, wife of UK minister Rishi Sunak, is richer than the Queen: Report","Akshata Murthy, the wife of British Finance Minister Rishi Sunak and daughter of Infosys Co-founder Narayana Murthy, is reportedly richer than the Queen, whose personal wealth is about £350 million. With an estimated fortune of £690 million (over ₹6,834 crore), 42-year-old Akshata owns a 0.9% stake in Infosys, worth £430 million. She also receives about £11.5 million in annual dividends.",2022-04-08,Ridham Gambhir,https://www.hindustantimes.com/world-news/richer-than-the-queen-uk-finance-minister-rishi-sunak-s-mega-wealthy-wife-and-inlaws-101649428380657-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/8_fri/img_1649433577147_587.jpg?,https://inshorts.com/en/news/akshata-murthy-wife-of-uk-minister-rishi-sunak-is-richer-than-the-queen-report-1649434692354,Hindustan Times,Friday
UK FM Sunak considered resigning over criticism of wife's tax status: Report,"UK's Finance Minister Rishi Sunak considered whether he should resign after facing criticism over his wife Akshata Murty's non-domiciled tax status, The Sunday Times reported. ""He was considering whether he could withstand his family taking this any more,"" the newspaper quoted a source as saying. Murty's non-domiciled tax status meant she didn't have to pay UK taxes on global earnings.",2022-04-10,Hiral Goyal,https://www.reuters.com/world/uk/uks-sunak-considered-resigning-over-tax-criticism-sunday-times-2022-04-09/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/10_sun/img_1649597627399_116.jpg?,https://inshorts.com/en/news/uk-fm-sunak-considered-resigning-over-criticism-of-wifes-tax-status-report-1649598940211,Reuters,Sunday
UK FM Sunak's wife Akshata to pay UK taxes on global earnings amid criticism,"UK Finance Minister Rishi Sunak's India-born wife Akshata Murthy said she'll pay UK taxes on her global earnings following a row over her non-domicile status. Noting that her tax arrangements are ""entirely legal"", Murthy said, ""I do this because I want to...I do not wish my tax status to be a distraction for my husband or to affect my family.""",2022-04-09,Hiral Goyal,https://www.bloombergquint.com/politics/sunak-s-wife-to-pay-u-k-taxes-as-pressure-mounts-on-chancellor?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649495290648_601.jpg?,https://inshorts.com/en/news/uk-fm-sunaks-wife-akshata-to-pay-uk-taxes-on-global-earnings-amid-criticism-1649496672091,BloombergQuint,Saturday
UK probes leak of Finance Minister Sunak's wife's tax affairs: Reports,"The UK has reportedly launched a Whitehall inquiry into how the tax affairs of Finance Minister Rishi Sunak's wife Akshata Murty were leaked to the media. Sunak was recently criticised after it was revealed that Akshata holds a non-domiciled status in the UK. Following the row, Akshata said that she will start paying UK taxes on her overseas income.",2022-04-10,Hiral Goyal,https://www.thequint.com/amp/story/us-nri-news/whitehall-inquiry-launched-rishi-sunak-wife-akshata-murthy-non-dom-leak?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/10_sun/img_1649597013754_934.jpg?,https://inshorts.com/en/news/uk-probes-leak-of-finance-minister-sunaks-wifes-tax-affairs-reports-1649598795492,The Quint,Sunday
My Infosys stake is testament to my father Narayana Murthy's work: Akshata,"UK Finance Minister Rishi Sunak's wife Akshata Murty said, ""My long-standing shareholding in Infosys is not just a financial investment but also testament to my father's (NR Narayana Murthy) work."" The couple recently faced criticism over Akshata's 0.9% stake in Infosys and her non-domicile status. Akshata has said that she will start paying UK taxes on all her overseas income.",2022-04-09,Hiral Goyal,https://twitter.com/anmurty/status/1512711674867892235?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2022/04_apr/9_sat/img_1649524273494_444.jpg?,https://inshorts.com/en/news/my-infosys-stake-is-testament-to-my-father-narayana-murthys-work-akshata-1649524671832,Twitter,Saturday
